Date/Time,Time,Flow Rate,Filtered Flow Rate,Total
Tue 22 Aug 2017 13:14:06,3:07:57.164,8.242,8.232,190.413
Tue 22 Aug 2017 13:14:07,3:07:58.264,8.239,8.240,190.564
Tue 22 Aug 2017 13:14:08,3:07:59.364,8.269,8.244,190.715
Tue 22 Aug 2017 13:14:09,3:08:00.565,8.223,8.225,190.880
Tue 22 Aug 2017 13:14:11,3:08:01.765,8.243,8.234,191.045
Tue 22 Aug 2017 13:14:12,3:08:02.966,8.205,8.219,191.209
Tue 22 Aug 2017 13:14:13,3:08:04.166,8.191,8.210,191.373
Tue 22 Aug 2017 13:14:14,3:08:05.367,8.223,8.201,191.537
Tue 22 Aug 2017 13:14:15,3:08:06.467,8.256,8.231,191.688
Tue 22 Aug 2017 13:14:17,3:08:07.667,8.210,8.217,191.853
Tue 22 Aug 2017 13:14:18,3:08:08.868,8.251,8.241,192.018
Tue 22 Aug 2017 13:14:19,3:08:10.068,8.230,8.221,192.182
Tue 22 Aug 2017 13:14:20,3:08:11.269,8.238,8.234,192.347
Tue 22 Aug 2017 13:14:21,3:08:12.469,8.251,8.237,192.512
Tue 22 Aug 2017 13:14:23,3:08:13.670,8.206,8.232,192.676
Tue 22 Aug 2017 13:14:24,3:08:14.870,8.226,8.231,192.841
Tue 22 Aug 2017 13:14:25,3:08:15.970,8.256,8.220,192.992
Tue 22 Aug 2017 13:14:26,3:08:17.171,8.246,8.226,193.156
Tue 22 Aug 2017 13:14:27,3:08:18.371,8.222,8.242,193.321
Tue 22 Aug 2017 13:14:28,3:08:19.572,8.215,8.235,193.486
Tue 22 Aug 2017 13:14:30,3:08:20.772,8.242,8.224,193.651
Tue 22 Aug 2017 13:14:31,3:08:21.973,8.178,8.237,193.816
Tue 22 Aug 2017 13:14:32,3:08:23.173,8.230,8.230,193.980
Tue 22 Aug 2017 13:14:33,3:08:24.373,8.205,8.224,194.145
Tue 22 Aug 2017 13:14:34,3:08:25.574,8.230,8.219,194.309
Tue 22 Aug 2017 13:14:36,3:08:26.774,8.269,8.247,194.474
Tue 22 Aug 2017 13:14:37,3:08:27.874,8.264,8.249,194.626
Tue 22 Aug 2017 13:14:38,3:08:29.075,8.229,8.239,194.790
Tue 22 Aug 2017 13:14:39,3:08:30.275,8.264,8.238,194.955
Tue 22 Aug 2017 13:14:40,3:08:31.476,8.213,8.229,195.120
Tue 22 Aug 2017 13:14:42,3:08:32.676,8.234,8.237,195.285
Tue 22 Aug 2017 13:14:43,3:08:33.877,8.213,8.220,195.449
Tue 22 Aug 2017 13:14:44,3:08:35.077,8.233,8.227,195.614
Tue 22 Aug 2017 13:14:45,3:08:36.277,8.294,8.249,195.778
Tue 22 Aug 2017 13:14:46,3:08:37.478,8.206,8.233,195.943
Tue 22 Aug 2017 13:14:48,3:08:38.678,8.210,8.222,196.108
Tue 22 Aug 2017 13:14:49,3:08:39.879,8.244,8.223,196.272
Tue 22 Aug 2017 13:14:50,3:08:41.079,8.224,8.238,196.437
Tue 22 Aug 2017 13:14:51,3:08:42.180,8.215,8.231,196.588
Tue 22 Aug 2017 13:14:52,3:08:43.380,8.222,8.217,196.752
Tue 22 Aug 2017 13:14:53,3:08:44.580,8.201,8.210,196.917
Tue 22 Aug 2017 13:14:55,3:08:45.781,8.245,8.231,197.081
Tue 22 Aug 2017 13:14:56,3:08:46.981,8.208,8.225,197.246
Tue 22 Aug 2017 13:14:57,3:08:48.182,8.229,8.226,197.411
Tue 22 Aug 2017 13:14:58,3:08:49.382,8.220,8.223,197.575
Tue 22 Aug 2017 13:14:59,3:08:50.583,8.233,8.228,197.740
Tue 22 Aug 2017 13:15:01,3:08:51.783,8.255,8.235,197.905
Tue 22 Aug 2017 13:15:02,3:08:52.983,8.237,8.262,198.070
Tue 22 Aug 2017 13:15:03,3:08:54.084,8.214,8.236,198.221
Tue 22 Aug 2017 13:15:04,3:08:55.284,8.228,8.239,198.386
Tue 22 Aug 2017 13:15:05,3:08:56.485,8.199,8.226,198.550
Tue 22 Aug 2017 13:15:07,3:08:57.685,8.260,8.234,198.715
Tue 22 Aug 2017 13:15:08,3:08:58.886,8.240,8.263,198.881
Tue 22 Aug 2017 13:15:09,3:09:00.086,8.251,8.247,199.045
Tue 22 Aug 2017 13:15:10,3:09:01.286,8.272,8.239,199.210
Tue 22 Aug 2017 13:15:11,3:09:02.487,8.252,8.231,199.375
Tue 22 Aug 2017 13:15:12,3:09:03.587,8.220,8.220,199.525
Tue 22 Aug 2017 13:15:14,3:09:04.788,8.250,8.235,199.690
Tue 22 Aug 2017 13:15:15,3:09:05.988,8.237,8.242,199.855
Tue 22 Aug 2017 13:15:16,3:09:07.188,8.238,8.244,200.020
Tue 22 Aug 2017 13:15:17,3:09:08.389,8.234,8.236,200.185
Tue 22 Aug 2017 13:15:18,3:09:09.589,8.274,8.240,200.350
Tue 22 Aug 2017 13:15:20,3:09:10.790,8.239,8.231,200.514
Tue 22 Aug 2017 13:15:21,3:09:11.990,8.197,8.218,200.679
Tue 22 Aug 2017 13:15:22,3:09:13.191,8.241,8.225,200.843
Tue 22 Aug 2017 13:15:23,3:09:14.391,8.306,8.260,201.008
Tue 22 Aug 2017 13:15:24,3:09:15.491,8.206,8.245,201.160
Tue 22 Aug 2017 13:15:26,3:09:16.692,8.210,8.225,201.324
Tue 22 Aug 2017 13:15:27,3:09:17.792,8.201,8.231,201.475
Tue 22 Aug 2017 13:15:28,3:09:18.993,8.225,8.226,201.640
Tue 22 Aug 2017 13:15:29,3:09:20.193,8.224,8.230,201.804
Tue 22 Aug 2017 13:15:30,3:09:21.394,8.225,8.228,201.969
Tue 22 Aug 2017 13:15:31,3:09:22.594,8.205,8.225,202.133
Tue 22 Aug 2017 13:15:33,3:09:23.794,8.229,8.222,202.298
Tue 22 Aug 2017 13:15:34,3:09:24.995,8.188,8.205,202.462
Tue 22 Aug 2017 13:15:35,3:09:26.095,8.231,8.212,202.612
Tue 22 Aug 2017 13:15:36,3:09:27.195,8.239,8.235,202.764
Tue 22 Aug 2017 13:15:37,3:09:28.396,8.226,8.231,202.928
Tue 22 Aug 2017 13:15:38,3:09:29.596,8.250,8.233,203.093
Tue 22 Aug 2017 13:15:40,3:09:30.797,8.186,8.219,203.258
Tue 22 Aug 2017 13:15:41,3:09:31.997,8.225,8.221,203.422
Tue 22 Aug 2017 13:15:42,3:09:33.198,8.203,8.210,203.586
Tue 22 Aug 2017 13:15:43,3:09:34.398,8.266,8.242,203.751
Tue 22 Aug 2017 13:15:44,3:09:35.598,8.245,8.229,203.916
Tue 22 Aug 2017 13:15:46,3:09:36.799,8.217,8.225,204.080
Tue 22 Aug 2017 13:15:47,3:09:37.999,8.183,8.202,204.244
Tue 22 Aug 2017 13:15:48,3:09:39.200,8.228,8.224,204.409
Tue 22 Aug 2017 13:15:49,3:09:40.400,8.188,8.204,204.573
Tue 22 Aug 2017 13:15:50,3:09:41.601,8.242,8.226,204.738
Tue 22 Aug 2017 13:15:52,3:09:42.801,8.235,8.236,204.903
Tue 22 Aug 2017 13:15:53,3:09:44.001,8.234,8.230,205.067
Tue 22 Aug 2017 13:15:54,3:09:45.202,8.221,8.225,205.232
Tue 22 Aug 2017 13:15:55,3:09:46.402,8.236,8.220,205.396
Tue 22 Aug 2017 13:15:56,3:09:47.503,8.246,8.232,205.547
Tue 22 Aug 2017 13:15:58,3:09:48.703,8.197,8.217,205.712
Tue 22 Aug 2017 13:15:59,3:09:49.904,8.219,8.216,205.876
Tue 22 Aug 2017 13:16:00,3:09:51.104,8.236,8.229,206.041
Tue 22 Aug 2017 13:16:01,3:09:52.304,8.239,8.235,206.206
Tue 22 Aug 2017 13:16:02,3:09:53.505,8.210,8.213,206.370
Tue 22 Aug 2017 13:16:04,3:09:54.705,8.270,8.226,206.534
Tue 22 Aug 2017 13:16:05,3:09:55.906,8.240,8.252,206.700
Tue 22 Aug 2017 13:16:06,3:09:57.106,8.242,8.237,206.864
Tue 22 Aug 2017 13:16:07,3:09:58.307,8.214,8.251,207.030
Tue 22 Aug 2017 13:16:08,3:09:59.507,8.264,8.255,207.195
Tue 22 Aug 2017 13:16:10,3:10:00.707,8.261,8.253,207.360
Tue 22 Aug 2017 13:16:11,3:10:01.908,8.222,8.227,207.524
Tue 22 Aug 2017 13:16:12,3:10:03.008,8.266,8.245,207.675
Tue 22 Aug 2017 13:16:13,3:10:04.209,8.195,8.221,207.840
Tue 22 Aug 2017 13:16:14,3:10:05.409,8.207,8.220,208.004
Tue 22 Aug 2017 13:16:16,3:10:06.610,8.238,8.226,208.169
Tue 22 Aug 2017 13:16:17,3:10:07.810,8.215,8.230,208.334
Tue 22 Aug 2017 13:16:18,3:10:09.010,8.264,8.246,208.499
Tue 22 Aug 2017 13:16:19,3:10:10.111,8.259,8.244,208.650
Tue 22 Aug 2017 13:16:20,3:10:11.311,8.224,8.259,208.815
Tue 22 Aug 2017 13:16:21,3:10:12.512,8.273,8.253,208.980
Tue 22 Aug 2017 13:16:23,3:10:13.612,8.246,8.247,209.132
Tue 22 Aug 2017 13:16:24,3:10:14.712,8.240,8.251,209.283
Tue 22 Aug 2017 13:16:25,3:10:15.913,8.221,8.234,209.447
Tue 22 Aug 2017 13:16:26,3:10:17.113,8.207,8.220,209.612
Tue 22 Aug 2017 13:16:27,3:10:18.314,8.279,8.257,209.777
Tue 22 Aug 2017 13:16:28,3:10:19.514,8.230,8.244,209.942
Tue 22 Aug 2017 13:16:30,3:10:20.714,8.287,8.234,210.107
Tue 22 Aug 2017 13:16:31,3:10:21.815,8.246,8.243,210.258
Tue 22 Aug 2017 13:16:32,3:10:22.915,8.246,8.244,210.409
Tue 22 Aug 2017 13:16:33,3:10:24.116,8.244,8.234,210.574
Tue 22 Aug 2017 13:16:34,3:10:25.316,8.249,8.255,210.739
Tue 22 Aug 2017 13:16:35,3:10:26.516,8.211,8.232,210.904
Tue 22 Aug 2017 13:16:37,3:10:27.717,8.315,8.263,211.069
Tue 22 Aug 2017 13:16:38,3:10:28.817,8.219,8.263,211.221
Tue 22 Aug 2017 13:16:39,3:10:30.018,8.228,8.231,211.385
Tue 22 Aug 2017 13:16:40,3:10:31.218,8.199,8.227,211.550
Tue 22 Aug 2017 13:16:41,3:10:32.419,8.306,8.261,211.715
Tue 22 Aug 2017 13:16:43,3:10:33.619,8.292,8.281,211.881
Tue 22 Aug 2017 13:16:44,3:10:34.819,8.205,8.240,212.045
Tue 22 Aug 2017 13:16:45,3:10:36.020,8.236,8.246,212.210
Tue 22 Aug 2017 13:16:46,3:10:37.220,8.224,8.237,212.375
Tue 22 Aug 2017 13:16:47,3:10:38.421,8.243,8.253,212.540
Tue 22 Aug 2017 13:16:48,3:10:39.521,8.223,8.235,212.691
Tue 22 Aug 2017 13:16:50,3:10:40.722,8.241,8.252,212.857
Tue 22 Aug 2017 13:16:51,3:10:41.822,8.238,8.249,213.008
Tue 22 Aug 2017 13:16:52,3:10:43.022,8.210,8.226,213.172
Tue 22 Aug 2017 13:16:53,3:10:44.223,8.218,8.243,213.337
Tue 22 Aug 2017 13:16:54,3:10:45.423,8.247,8.229,213.502
Tue 22 Aug 2017 13:16:56,3:10:46.624,8.237,8.231,213.667
Tue 22 Aug 2017 13:16:57,3:10:47.724,8.211,8.227,213.818
Tue 22 Aug 2017 13:16:58,3:10:48.924,8.227,8.224,213.982
Tue 22 Aug 2017 13:16:59,3:10:50.125,8.228,8.229,214.147
Tue 22 Aug 2017 13:17:00,3:10:51.225,8.206,8.222,214.297
Tue 22 Aug 2017 13:17:01,3:10:52.326,8.259,8.238,214.449
Tue 22 Aug 2017 13:17:02,3:10:53.526,8.251,8.247,214.614
Tue 22 Aug 2017 13:17:04,3:10:54.727,8.258,8.244,214.779
Tue 22 Aug 2017 13:17:05,3:10:55.927,8.231,8.268,214.944
Tue 22 Aug 2017 13:17:06,3:10:57.127,8.201,8.242,215.109
Tue 22 Aug 2017 13:17:07,3:10:58.328,8.230,8.239,215.274
Tue 22 Aug 2017 13:17:08,3:10:59.528,8.230,8.222,215.438
Tue 22 Aug 2017 13:17:10,3:11:00.729,8.275,8.239,215.603
Tue 22 Aug 2017 13:17:11,3:11:01.929,8.231,8.246,215.768
Tue 22 Aug 2017 13:17:12,3:11:03.029,8.209,8.227,215.919
Tue 22 Aug 2017 13:17:13,3:11:04.230,8.224,8.217,216.083
Tue 22 Aug 2017 13:17:14,3:11:05.430,8.233,8.223,216.248
Tue 22 Aug 2017 13:17:16,3:11:06.631,8.239,8.231,216.413
Tue 22 Aug 2017 13:17:17,3:11:07.831,8.229,8.235,216.577
Tue 22 Aug 2017 13:17:18,3:11:08.932,8.232,8.236,216.729
Tue 22 Aug 2017 13:17:19,3:11:10.132,8.266,8.272,216.894
Tue 22 Aug 2017 13:17:20,3:11:11.232,8.242,8.252,217.046
Tue 22 Aug 2017 13:17:21,3:11:12.433,8.267,8.240,217.210
Tue 22 Aug 2017 13:17:23,3:11:13.633,8.222,8.230,217.375
Tue 22 Aug 2017 13:17:24,3:11:14.834,8.234,8.236,217.540
Tue 22 Aug 2017 13:17:25,3:11:16.034,8.241,8.237,217.704
Tue 22 Aug 2017 13:17:26,3:11:17.134,8.310,8.267,217.856
Tue 22 Aug 2017 13:17:27,3:11:18.335,8.211,8.242,218.021
Tue 22 Aug 2017 13:17:28,3:11:19.535,8.270,8.239,218.186
Tue 22 Aug 2017 13:17:30,3:11:20.736,8.218,8.233,218.351
Tue 22 Aug 2017 13:17:31,3:11:21.936,8.258,8.236,218.515
Tue 22 Aug 2017 13:17:32,3:11:23.137,8.327,8.264,218.681
Tue 22 Aug 2017 13:17:33,3:11:24.337,8.258,8.281,218.847
Tue 22 Aug 2017 13:17:34,3:11:25.537,8.231,8.258,219.012
Tue 22 Aug 2017 13:17:36,3:11:26.738,8.274,8.263,219.177
Tue 22 Aug 2017 13:17:37,3:11:27.938,8.262,8.252,219.342
Tue 22 Aug 2017 13:17:38,3:11:29.139,8.242,8.253,219.507
Tue 22 Aug 2017 13:17:39,3:11:30.239,8.222,8.230,219.658
Tue 22 Aug 2017 13:17:40,3:11:31.339,8.215,8.221,219.809
Tue 22 Aug 2017 13:17:41,3:11:32.440,8.242,8.221,219.960
Tue 22 Aug 2017 13:17:43,3:11:33.640,8.272,8.241,220.125
Tue 22 Aug 2017 13:17:44,3:11:34.841,8.267,8.238,220.289
Tue 22 Aug 2017 13:17:45,3:11:36.041,8.240,8.234,220.454
Tue 22 Aug 2017 13:17:46,3:11:37.242,8.225,8.231,220.619
Tue 22 Aug 2017 13:17:47,3:11:38.442,8.221,8.239,220.784
Tue 22 Aug 2017 13:17:49,3:11:39.642,8.239,8.237,220.949
Tue 22 Aug 2017 13:17:50,3:11:40.843,8.222,8.232,221.113
Tue 22 Aug 2017 13:17:51,3:11:42.043,8.220,8.232,221.278
Tue 22 Aug 2017 13:17:52,3:11:43.144,8.231,8.225,221.429
Tue 22 Aug 2017 13:17:53,3:11:44.344,8.239,8.226,221.593
Tue 22 Aug 2017 13:17:54,3:11:45.544,8.238,8.229,221.758
Tue 22 Aug 2017 13:17:56,3:11:46.745,8.248,8.239,221.923
Tue 22 Aug 2017 13:17:57,3:11:47.945,8.244,8.244,222.088
Tue 22 Aug 2017 13:17:58,3:11:49.146,8.249,8.244,222.253
Tue 22 Aug 2017 13:17:59,3:11:50.346,8.279,8.255,222.418
Tue 22 Aug 2017 13:18:00,3:11:51.547,8.254,8.264,222.583
Tue 22 Aug 2017 13:18:02,3:11:52.747,8.249,8.228,222.747
Tue 22 Aug 2017 13:18:03,3:11:53.947,8.257,8.248,222.913
Tue 22 Aug 2017 13:18:04,3:11:55.148,8.345,8.281,223.078
Tue 22 Aug 2017 13:18:05,3:11:56.248,8.212,8.254,223.230
Tue 22 Aug 2017 13:18:06,3:11:57.449,8.249,8.255,223.395
Tue 22 Aug 2017 13:18:08,3:11:58.649,8.185,8.219,223.559
Tue 22 Aug 2017 13:18:09,3:11:59.850,8.266,8.248,223.724
Tue 22 Aug 2017 13:18:10,3:12:01.050,8.234,8.233,223.889
Tue 22 Aug 2017 13:18:11,3:12:02.150,8.226,8.226,224.040
Tue 22 Aug 2017 13:18:12,3:12:03.351,8.245,8.237,224.204
Tue 22 Aug 2017 13:18:13,3:12:04.451,8.263,8.252,224.356
Tue 22 Aug 2017 13:18:15,3:12:05.652,8.234,8.243,224.521
Tue 22 Aug 2017 13:18:16,3:12:06.852,8.218,8.237,224.685
Tue 22 Aug 2017 13:18:17,3:12:08.052,8.262,8.240,224.850
Tue 22 Aug 2017 13:18:18,3:12:09.253,8.241,8.238,225.015
Tue 22 Aug 2017 13:18:19,3:12:10.453,8.253,8.261,225.181
Tue 22 Aug 2017 13:18:21,3:12:11.654,8.263,8.278,225.347
Tue 22 Aug 2017 13:18:22,3:12:12.854,8.257,8.261,225.512
Tue 22 Aug 2017 13:18:23,3:12:14.055,8.204,8.237,225.677
Tue 22 Aug 2017 13:18:24,3:12:15.255,8.223,8.234,225.841
Tue 22 Aug 2017 13:18:25,3:12:16.355,8.240,8.238,225.992
Tue 22 Aug 2017 13:18:26,3:12:17.556,8.274,8.260,226.158
Tue 22 Aug 2017 13:18:28,3:12:18.756,8.252,8.254,226.323
Tue 22 Aug 2017 13:18:29,3:12:19.857,8.209,8.249,226.474
Tue 22 Aug 2017 13:18:30,3:12:21.057,8.267,8.240,226.639
Tue 22 Aug 2017 13:18:31,3:12:22.157,8.248,8.244,226.790
Tue 22 Aug 2017 13:18:32,3:12:23.358,8.290,8.256,226.955
Tue 22 Aug 2017 13:18:33,3:12:24.558,8.236,8.248,227.120
Tue 22 Aug 2017 13:18:35,3:12:25.759,8.260,8.243,227.285
Tue 22 Aug 2017 13:18:36,3:12:26.959,8.229,8.239,227.450
Tue 22 Aug 2017 13:18:37,3:12:28.160,8.323,8.259,227.615
Tue 22 Aug 2017 13:18:38,3:12:29.360,8.257,8.274,227.781
Tue 22 Aug 2017 13:18:39,3:12:30.460,8.202,8.238,227.932
Tue 22 Aug 2017 13:18:41,3:12:31.661,8.220,8.225,228.097
Tue 22 Aug 2017 13:18:42,3:12:32.861,8.229,8.229,228.261
Tue 22 Aug 2017 13:18:43,3:12:34.062,8.198,8.212,228.426
Tue 22 Aug 2017 13:18:44,3:12:35.262,8.193,8.205,228.590
Tue 22 Aug 2017 13:18:45,3:12:36.463,8.260,8.235,228.755
Tue 22 Aug 2017 13:18:47,3:12:37.663,8.210,8.226,228.919
Tue 22 Aug 2017 13:18:48,3:12:38.863,8.266,8.224,229.084
Tue 22 Aug 2017 13:18:49,3:12:40.064,8.223,8.245,229.249
Tue 22 Aug 2017 13:18:50,3:12:41.264,8.260,8.245,229.414
Tue 22 Aug 2017 13:18:51,3:12:42.465,8.245,8.241,229.579
Tue 22 Aug 2017 13:18:53,3:12:43.665,8.239,8.236,229.743
Tue 22 Aug 2017 13:18:54,3:12:44.765,8.251,8.245,229.895
Tue 22 Aug 2017 13:18:55,3:12:45.966,8.248,8.252,230.060
Tue 22 Aug 2017 13:18:56,3:12:47.166,8.226,8.233,230.224
Tue 22 Aug 2017 13:18:57,3:12:48.367,8.271,8.237,230.389
Tue 22 Aug 2017 13:18:58,3:12:49.567,8.224,8.238,230.554
Tue 22 Aug 2017 13:19:00,3:12:50.667,8.298,8.266,230.706
Tue 22 Aug 2017 13:19:01,3:12:51.868,8.273,8.271,230.871
Tue 22 Aug 2017 13:19:02,3:12:53.068,8.220,8.258,231.037
Tue 22 Aug 2017 13:19:03,3:12:54.269,8.277,8.254,231.202
Tue 22 Aug 2017 13:19:04,3:12:55.469,8.197,8.234,231.366
Tue 22 Aug 2017 13:19:06,3:12:56.670,8.179,8.208,231.530
Tue 22 Aug 2017 13:19:07,3:12:57.770,8.222,8.213,231.681
Tue 22 Aug 2017 13:19:08,3:12:58.870,8.253,8.250,231.833
Tue 22 Aug 2017 13:19:09,3:13:00.071,8.271,8.254,231.998
Tue 22 Aug 2017 13:19:10,3:13:01.271,8.185,8.222,232.162
Tue 22 Aug 2017 13:19:11,3:13:02.472,8.277,8.260,232.328
Tue 22 Aug 2017 13:19:13,3:13:03.672,8.228,8.245,232.493
Tue 22 Aug 2017 13:19:14,3:13:04.873,8.232,8.245,232.657
Tue 22 Aug 2017 13:19:15,3:13:06.073,8.283,8.215,232.822
Tue 22 Aug 2017 13:19:16,3:13:07.273,8.230,8.238,232.987
Tue 22 Aug 2017 13:19:17,3:13:08.474,8.198,8.228,233.151
Tue 22 Aug 2017 13:19:19,3:13:09.674,8.245,8.239,233.316
Tue 22 Aug 2017 13:19:20,3:13:10.875,8.248,8.244,233.481
Tue 22 Aug 2017 13:19:21,3:13:12.075,8.197,8.219,233.646
Tue 22 Aug 2017 13:19:22,3:13:13.275,8.218,8.226,233.810
Tue 22 Aug 2017 13:19:23,3:13:14.476,8.261,8.238,233.975
Tue 22 Aug 2017 13:19:25,3:13:15.676,8.244,8.231,234.140
Tue 22 Aug 2017 13:19:26,3:13:16.877,8.247,8.244,234.305
Tue 22 Aug 2017 13:19:27,3:13:18.077,8.265,8.268,234.471
Tue 22 Aug 2017 13:19:28,3:13:19.278,8.189,8.242,234.635
Tue 22 Aug 2017 13:19:29,3:13:20.478,8.215,8.245,234.801
Tue 22 Aug 2017 13:19:31,3:13:21.678,8.219,8.231,234.965
Tue 22 Aug 2017 13:19:32,3:13:22.879,8.205,8.249,235.130
Tue 22 Aug 2017 13:19:33,3:13:24.079,8.226,8.235,235.295
Tue 22 Aug 2017 13:19:34,3:13:25.280,8.213,8.230,235.460
Tue 22 Aug 2017 13:19:35,3:13:26.480,8.203,8.212,235.624
Tue 22 Aug 2017 13:19:37,3:13:27.681,8.194,8.215,235.788
Tue 22 Aug 2017 13:19:38,3:13:28.781,8.211,8.208,235.938
Tue 22 Aug 2017 13:19:39,3:13:29.981,8.240,8.225,236.103
Tue 22 Aug 2017 13:19:40,3:13:31.082,8.224,8.227,236.254
Tue 22 Aug 2017 13:19:41,3:13:32.282,8.258,8.221,236.418
Tue 22 Aug 2017 13:19:42,3:13:33.383,8.222,8.220,236.569
Tue 22 Aug 2017 13:19:43,3:13:34.583,8.211,8.221,236.734
Tue 22 Aug 2017 13:19:45,3:13:35.783,8.204,8.223,236.898
Tue 22 Aug 2017 13:19:46,3:13:36.984,8.223,8.220,237.062
Tue 22 Aug 2017 13:19:47,3:13:38.184,8.188,8.214,237.227
Tue 22 Aug 2017 13:19:48,3:13:39.385,8.230,8.205,237.391
Tue 22 Aug 2017 13:19:49,3:13:40.585,8.194,8.221,237.556
Tue 22 Aug 2017 13:19:51,3:13:41.786,8.209,8.213,237.720
Tue 22 Aug 2017 13:19:52,3:13:42.986,8.196,8.207,237.884
Tue 22 Aug 2017 13:19:53,3:13:44.186,8.216,8.211,238.048
Tue 22 Aug 2017 13:19:54,3:13:45.387,8.220,8.209,238.212
Tue 22 Aug 2017 13:19:55,3:13:46.587,8.222,8.214,238.377
Tue 22 Aug 2017 13:19:57,3:13:47.788,8.255,8.232,238.542
Tue 22 Aug 2017 13:19:58,3:13:48.988,8.242,8.230,238.706
Tue 22 Aug 2017 13:19:59,3:13:50.088,8.216,8.250,238.858
Tue 22 Aug 2017 13:20:00,3:13:51.289,8.221,8.244,239.023
Tue 22 Aug 2017 13:20:01,3:13:52.489,8.236,8.219,239.187
Tue 22 Aug 2017 13:20:03,3:13:53.690,8.203,8.218,239.351
Tue 22 Aug 2017 13:20:04,3:13:54.890,8.203,8.202,239.515
Tue 22 Aug 2017 13:20:05,3:13:56.091,8.212,8.221,239.680
Tue 22 Aug 2017 13:20:06,3:13:57.291,8.205,8.237,239.845
Tue 22 Aug 2017 13:20:07,3:13:58.491,8.215,8.210,240.009
Tue 22 Aug 2017 13:20:09,3:13:59.692,8.233,8.214,240.173
Tue 22 Aug 2017 13:20:10,3:14:00.792,8.229,8.226,240.324
Tue 22 Aug 2017 13:20:11,3:14:01.993,8.213,8.221,240.489
Tue 22 Aug 2017 13:20:12,3:14:03.193,8.228,8.250,240.654
Tue 22 Aug 2017 13:20:13,3:14:04.394,8.261,8.242,240.819
Tue 22 Aug 2017 13:20:14,3:14:05.594,8.188,8.215,240.983
Tue 22 Aug 2017 13:20:16,3:14:06.694,8.216,8.201,241.133
Tue 22 Aug 2017 13:20:17,3:14:07.895,8.244,8.218,241.298
Tue 22 Aug 2017 13:20:18,3:14:09.095,8.204,8.231,241.463
Tue 22 Aug 2017 13:20:19,3:14:10.196,8.224,8.206,241.613
Tue 22 Aug 2017 13:20:20,3:14:11.396,8.239,8.229,241.778
Tue 22 Aug 2017 13:20:21,3:14:12.597,8.214,8.219,241.942
Tue 22 Aug 2017 13:20:23,3:14:13.697,8.203,8.216,242.093
Tue 22 Aug 2017 13:20:24,3:14:14.897,8.224,8.223,242.257
Tue 22 Aug 2017 13:20:25,3:14:16.098,8.217,8.220,242.422
Tue 22 Aug 2017 13:20:26,3:14:17.198,8.227,8.225,242.572
Tue 22 Aug 2017 13:20:27,3:14:18.399,8.230,8.225,242.737
Tue 22 Aug 2017 13:20:28,3:14:19.499,8.189,8.229,242.888
Tue 22 Aug 2017 13:20:30,3:14:20.699,8.232,8.236,243.053
Tue 22 Aug 2017 13:20:31,3:14:21.900,8.238,8.223,243.217
Tue 22 Aug 2017 13:20:32,3:14:23.100,8.193,8.220,243.382
Tue 22 Aug 2017 13:20:33,3:14:24.301,8.247,8.239,243.547
Tue 22 Aug 2017 13:20:34,3:14:25.501,8.255,8.220,243.711
Tue 22 Aug 2017 13:20:36,3:14:26.701,8.197,8.217,243.876
Tue 22 Aug 2017 13:20:37,3:14:27.902,8.272,8.232,244.040
Tue 22 Aug 2017 13:20:38,3:14:29.102,8.230,8.224,244.205
Tue 22 Aug 2017 13:20:39,3:14:30.303,8.250,8.235,244.370
Tue 22 Aug 2017 13:20:40,3:14:31.503,8.237,8.219,244.534
Tue 22 Aug 2017 13:20:41,3:14:32.604,8.198,8.218,244.685
Tue 22 Aug 2017 13:20:43,3:14:33.804,8.198,8.233,244.850
Tue 22 Aug 2017 13:20:44,3:14:34.904,8.281,8.239,245.001
Tue 22 Aug 2017 13:20:45,3:14:36.105,8.228,8.235,245.166
Tue 22 Aug 2017 13:20:46,3:14:37.305,8.244,8.239,245.330
Tue 22 Aug 2017 13:20:47,3:14:38.406,8.219,8.234,245.481
Tue 22 Aug 2017 13:20:48,3:14:39.606,8.233,8.231,245.646
Tue 22 Aug 2017 13:20:50,3:14:40.806,8.241,8.231,245.811
Tue 22 Aug 2017 13:20:51,3:14:42.007,8.237,8.230,245.975
Tue 22 Aug 2017 13:20:52,3:14:43.207,8.214,8.215,246.140
Tue 22 Aug 2017 13:20:53,3:14:44.408,8.218,8.218,246.304
Tue 22 Aug 2017 13:20:55,3:14:45.608,8.221,8.225,246.469
Tue 22 Aug 2017 13:20:56,3:14:46.709,8.243,8.241,246.620
Tue 22 Aug 2017 13:20:57,3:14:47.909,8.233,8.239,246.785
Tue 22 Aug 2017 13:20:58,3:14:49.109,8.218,8.231,246.949
Tue 22 Aug 2017 13:20:59,3:14:50.310,8.267,8.230,247.114
Tue 22 Aug 2017 13:21:00,3:14:51.510,8.270,8.245,247.279
Tue 22 Aug 2017 13:21:02,3:14:52.711,8.221,8.239,247.444
Tue 22 Aug 2017 13:21:03,3:14:53.911,8.210,8.223,247.608
Tue 22 Aug 2017 13:21:04,3:14:55.112,8.224,8.217,247.773
Tue 22 Aug 2017 13:21:05,3:14:56.212,8.220,8.224,247.924
Tue 22 Aug 2017 13:21:06,3:14:57.312,8.286,8.241,248.075
Tue 22 Aug 2017 13:21:07,3:14:58.513,8.222,8.235,248.240
Tue 22 Aug 2017 13:21:09,3:14:59.713,8.233,8.242,248.404
