"TOA5","CR3000_flume","CR3000","5362","CR3000.Std.29","CPU:CR3000Flume.CR3","53051","Table1"
"TIMESTAMP","RECORD","VWC_S2_2","Temp_S2_2","VWC_S2_1","Temp_S2_1","VWC_S3_8","Temp_S3_8","VWC_S3_7","Temp_S3_7","VW_S3_4_Avg","PA_uS_S3_4_Avg","VW_S3_5_Avg","PA_uS_S3_5_Avg","VW_S4_2_Avg","PA_uS_S4_2_Avg","VW_S4_3_Avg","PA_uS_S4_3_Avg","VW_S4_4_Avg","PA_uS_S4_4_Avg","VW_S4_5_Avg","PA_uS_S4_5_Avg","VW_S4_6_Avg","PA_uS_S4_6_Avg","VW_S4_7_Avg","PA_uS_S4_7_Avg","VW_S4_8_Avg","PA_uS_S4_8_Avg","VWC_S3_4","T_S3_4","VW_S3_6_Avg","PA_uS_S3_6_Avg"
"TS","RN","%","DegC","%","DegC","%","DegC","%","DegC","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","m^3/m^3","Deg C","","uSec"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg"
"2017-08-22 16:01:40",3053,35.26,14.7,38.48,14.67,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.107,20.85,0.326,14.44,"NAN","NAN"
"2017-08-22 16:01:45",3054,35.31,14.72,38.54,14.67,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.107,20.85,0.326,14.44,"NAN","NAN"
"2017-08-22 16:01:50",3055,35.26,14.7,38.54,14.67,37.07,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.54,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.107,20.85,0.326,14.44,"NAN","NAN"
"2017-08-22 16:01:55",3056,35.31,14.7,38.48,14.64,37.07,14.59,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.54,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.107,20.85,0.326,14.47,"NAN","NAN"
"2017-08-22 16:02:00",3057,35.26,14.72,38.54,14.67,37.13,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.107,20.85,0.326,14.45,"NAN","NAN"
"2017-08-22 16:02:05",3058,35.26,14.67,38.48,14.67,37.13,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.107,20.85,0.326,14.43,"NAN","NAN"
"2017-08-22 16:02:10",3059,35.43,14.72,38.48,14.67,37.07,14.54,36.67,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.107,20.85,0.326,14.44,"NAN","NAN"
"2017-08-22 16:02:15",3060,35.26,14.7,38.54,14.67,37.13,14.59,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.107,20.85,0.326,14.45,"NAN","NAN"
"2017-08-22 16:02:20",3061,35.31,14.75,38.48,14.64,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:02:25",3062,35.31,14.7,38.48,14.67,37.07,14.54,36.67,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.133,21.95,0.132,21.93,0.115,21.22,0.121,21.46,0.107,20.85,0.326,14.47,"NAN","NAN"
"2017-08-22 16:02:30",3063,35.26,14.72,38.54,14.7,37.13,14.59,36.67,14.72,0.133,21.97,0.133,21.97,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.44,"NAN","NAN"
"2017-08-22 16:02:35",3064,35.31,14.7,38.54,14.64,37.13,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.107,20.85,0.326,14.46,"NAN","NAN"
"2017-08-22 16:02:40",3065,35.26,14.7,38.54,14.7,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.46,"NAN","NAN"
"2017-08-22 16:02:45",3066,35.26,14.67,38.54,14.7,37.07,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.43,"NAN","NAN"
"2017-08-22 16:02:50",3067,35.43,14.7,38.54,14.64,37.13,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.54,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.43,"NAN","NAN"
"2017-08-22 16:02:55",3068,35.31,14.7,38.54,14.64,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:03:00",3069,35.31,14.7,38.54,14.7,37.13,14.59,36.73,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:03:05",3070,35.26,14.7,38.65,14.67,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:03:10",3071,35.43,14.7,38.48,14.67,37.13,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.107,20.85,0.326,14.45,"NAN","NAN"
"2017-08-22 16:03:15",3072,35.26,14.7,38.54,14.64,37.02,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.107,20.85,0.326,14.45,"NAN","NAN"
"2017-08-22 16:03:20",3073,35.26,14.7,38.54,14.67,37.07,14.54,36.73,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.44,"NAN","NAN"
"2017-08-22 16:03:25",3074,35.43,14.72,38.54,14.67,37.07,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.107,20.85,0.326,14.44,"NAN","NAN"
"2017-08-22 16:03:30",3075,35.26,14.72,38.54,14.7,37.02,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:03:35",3076,35.31,14.7,38.54,14.64,37.07,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.106,20.84,0.326,14.44,"NAN","NAN"
"2017-08-22 16:03:40",3077,35.43,14.7,38.48,14.64,37.13,14.52,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.106,20.84,0.326,14.44,"NAN","NAN"
"2017-08-22 16:03:45",3078,35.31,14.72,38.43,14.64,37.07,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:03:50",3079,35.43,14.72,38.54,14.64,37.07,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:03:55",3080,35.43,14.72,38.48,14.67,37.07,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.44,"NAN","NAN"
"2017-08-22 16:04:00",3081,35.43,14.72,38.54,14.67,37.07,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.42,"NAN","NAN"
"2017-08-22 16:04:05",3082,35.43,14.72,38.54,14.64,37.07,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:04:10",3083,35.31,14.72,38.54,14.67,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.44,"NAN","NAN"
"2017-08-22 16:04:15",3084,35.31,14.7,38.48,14.64,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:04:20",3085,35.26,14.72,38.54,14.67,37.07,14.57,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.46,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:04:25",3086,35.26,14.7,38.54,14.64,37.02,14.52,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:04:30",3087,35.26,14.7,38.48,14.67,37.07,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.106,20.84,0.326,14.47,"NAN","NAN"
"2017-08-22 16:04:35",3088,35.43,14.7,38.48,14.67,37.07,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.107,20.85,0.326,14.43,"NAN","NAN"
"2017-08-22 16:04:40",3089,35.26,14.75,38.43,14.67,37.02,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:04:45",3090,35.31,14.7,38.48,14.64,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:04:50",3091,35.31,14.75,38.48,14.67,37.07,14.59,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:04:55",3092,35.43,14.7,38.48,14.7,37.13,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.46,0.106,20.84,0.326,14.47,"NAN","NAN"
"2017-08-22 16:05:00",3093,35.2,14.67,38.54,14.64,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.47,"NAN","NAN"
"2017-08-22 16:05:05",3094,35.26,14.72,38.54,14.67,37.02,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.106,20.84,0.326,14.46,"NAN","NAN"
"2017-08-22 16:05:10",3095,35.2,14.7,38.54,14.67,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.46,"NAN","NAN"
"2017-08-22 16:05:15",3096,35.26,14.7,38.48,14.64,37.02,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:05:20",3097,35.26,14.72,38.48,14.67,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:05:25",3098,35.26,14.7,38.48,14.7,37.07,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:05:30",3099,35.26,14.75,38.54,14.64,37.07,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.326,14.46,"NAN","NAN"
"2017-08-22 16:05:35",3100,35.43,14.72,38.54,14.67,37.07,14.57,36.67,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:05:40",3101,35.26,14.72,38.48,14.67,37.02,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.42,"NAN","NAN"
"2017-08-22 16:05:45",3102,35.31,14.72,38.43,14.67,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:05:50",3103,35.26,14.7,38.48,14.67,37.02,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.325,14.47,"NAN","NAN"
"2017-08-22 16:05:55",3104,35.31,14.72,38.54,14.67,37.07,14.59,36.67,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.326,14.44,"NAN","NAN"
"2017-08-22 16:06:00",3105,35.26,14.7,38.65,14.64,37.07,14.59,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.326,14.45,"NAN","NAN"
"2017-08-22 16:06:05",3106,35.26,14.7,38.54,14.64,37.07,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:06:10",3107,35.31,14.72,38.48,14.67,37.02,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.43,"NAN","NAN"
"2017-08-22 16:06:15",3108,35.31,14.7,38.48,14.64,37.07,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.326,14.45,"NAN","NAN"
"2017-08-22 16:06:20",3109,35.26,14.72,38.54,14.67,37.02,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:06:25",3110,35.31,14.7,38.65,14.67,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:06:30",3111,35.26,14.72,38.54,14.67,37.02,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.325,14.46,"NAN","NAN"
"2017-08-22 16:06:35",3112,35.26,14.7,38.48,14.67,37.02,14.57,36.67,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.43,"NAN","NAN"
"2017-08-22 16:06:40",3113,35.31,14.7,38.54,14.7,37.02,14.54,36.67,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.47,"NAN","NAN"
"2017-08-22 16:06:45",3114,35.2,14.7,38.54,14.64,37.02,14.54,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:06:50",3115,35.31,14.72,38.48,14.64,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:06:55",3116,35.26,14.72,38.54,14.64,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.46,"NAN","NAN"
"2017-08-22 16:07:00",3117,35.31,14.75,38.54,14.64,37.07,14.59,36.67,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.46,0.106,20.83,0.326,14.46,"NAN","NAN"
"2017-08-22 16:07:05",3118,35.43,14.7,38.48,14.64,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.326,14.47,"NAN","NAN"
"2017-08-22 16:07:10",3119,35.26,14.7,38.54,14.7,37.02,14.59,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.84,0.325,14.43,"NAN","NAN"
"2017-08-22 16:07:15",3120,35.31,14.7,38.48,14.67,37.07,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.326,14.48,"NAN","NAN"
"2017-08-22 16:07:20",3121,35.31,14.7,38.48,14.67,37.07,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.46,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:07:25",3122,35.31,14.72,38.54,14.67,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.46,"NAN","NAN"
"2017-08-22 16:07:30",3123,35.43,14.7,38.54,14.7,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:07:35",3124,35.43,14.7,38.48,14.64,37.07,14.54,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.47,"NAN","NAN"
"2017-08-22 16:07:40",3125,35.31,14.75,38.54,14.64,37.02,14.59,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.44,"NAN","NAN"
"2017-08-22 16:07:45",3126,35.2,14.7,38.48,14.67,37.02,14.59,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.326,14.47,"NAN","NAN"
"2017-08-22 16:07:50",3127,35.26,14.7,38.48,14.67,37.02,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.326,14.42,"NAN","NAN"
"2017-08-22 16:07:55",3128,35.26,14.72,38.48,14.67,37.07,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.326,14.46,"NAN","NAN"
"2017-08-22 16:08:00",3129,35.26,14.72,38.54,14.7,37.07,14.59,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:08:05",3130,35.31,14.7,38.54,14.67,37.02,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.326,14.45,"NAN","NAN"
"2017-08-22 16:08:10",3131,35.31,14.7,38.48,14.67,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.326,14.47,"NAN","NAN"
"2017-08-22 16:08:15",3132,35.31,14.7,38.48,14.67,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.326,14.46,"NAN","NAN"
"2017-08-22 16:08:20",3133,35.31,14.75,38.48,14.64,37.07,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.84,0.326,14.45,"NAN","NAN"
"2017-08-22 16:08:25",3134,35.48,14.72,38.48,14.67,37.07,14.57,36.67,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.325,14.47,"NAN","NAN"
"2017-08-22 16:08:30",3135,35.31,14.7,38.54,14.64,37.02,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.326,14.47,"NAN","NAN"
"2017-08-22 16:08:35",3136,35.31,14.72,38.54,14.67,37.02,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.48,"NAN","NAN"
"2017-08-22 16:08:40",3137,35.2,14.7,38.54,14.67,37.02,14.59,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.43,"NAN","NAN"
"2017-08-22 16:08:45",3138,35.31,14.72,38.48,14.7,37.07,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.326,14.45,"NAN","NAN"
"2017-08-22 16:08:50",3139,35.31,14.7,38.48,14.67,37.07,14.54,36.56,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.326,14.47,"NAN","NAN"
"2017-08-22 16:08:55",3140,35.31,14.72,38.48,14.64,37.02,14.54,36.56,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.326,14.45,"NAN","NAN"
"2017-08-22 16:09:00",3141,35.31,14.7,38.54,14.67,37.02,14.52,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:09:05",3142,35.31,14.7,38.43,14.67,36.9,14.57,36.67,14.7,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:09:10",3143,35.31,14.75,38.54,14.67,37.02,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:09:15",3144,35.31,14.7,38.48,14.67,37.07,14.57,36.67,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.326,14.44,"NAN","NAN"
"2017-08-22 16:09:20",3145,35.31,14.7,38.54,14.67,36.9,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.326,14.45,"NAN","NAN"
"2017-08-22 16:09:25",3146,35.31,14.72,38.54,14.67,37.07,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.326,14.45,"NAN","NAN"
"2017-08-22 16:09:30",3147,35.26,14.7,38.48,14.67,37.02,14.54,36.67,14.7,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.44,"NAN","NAN"
"2017-08-22 16:09:35",3148,35.2,14.72,38.48,14.67,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.43,"NAN","NAN"
